#ID;wigosIdentifier;Kennung;Stationsname;Geraetetyp;Messnetz;von_Datum;Geog_Breite;Geog_Laenge;Stationshoehe;pressureLevel;pressureRefLevel;barometerLevel;barometerHeight;airtemp200Height;airtemp005Height;humidityHeight;watertempHeight;rainHeight;visibilityHeight;snowHeight;windHeight;sunHeight;radiationHeight;hasPyrano;cloudHeight
5275;0-276-3-5275;Q104;Waghäusel-Kirrlach;MODES III S;16,320;13.12.1936;49.244471;8.537434;104.5;104.5;;;;2;0.05;2;;1;;;;;;0;
6260;0-276-3-6260;Q165;Ingelfingen-Stachenhausen;MODES III S;16,320;08.05.2000;49.332757;9.704012;381.0;381;;;;2;0.05;2;;1;;;;;;0;
2787;0-276-3-2787;Q171;Kupferzell-Rechbach;MODES III N;16,320;08.11.1937;49.242842;9.67859;354.5;354.5;;;;;0.05;;;1;;;;;;0;
1255;0-276-3-1255;Q221;Eppingen-Elsenz;MODES III S;16,320;10.02.1885;49.166069;8.848326;226.0;226;;;;2;0.05;2;;1;;;;;;0;
3734;0-276-3-3734;Q242;Obersulm-Willsbach;MODES III S;16,320;01.11.1937;49.128011;9.352493;232.0;232;;;;2;0.05;2;;1;;;;;;0;
15547;0-276-3-15547;Q243;Heilbronn/Neckar;MODES III W;16,320;01.02.2016;49.125949;9.142819;214.0;214;;;;;0.05;;;;;;10;;;0;
5711;0-276-3-5711;Q261;Wüstenrot-Oberheimbach;MODES III N;16,320;01.11.1937;49.12951;9.494478;389.5;389.5;;;;;0.05;;;1;;;;;;0;
2575;0-276-3-2575;Q292;Kirchberg/Jagst-Herboldshausen;MODES III S;16,320;11.11.1936;49.180406;9.979985;431.5;431.5;;;;2;0.05;2;;1;;;;;;0;
4880;0-276-3-4880;Q295;Stimpfach-Weipertshofen;MODES III W;16,320;01.09.1984;49.087798;10.124031;450.0;450;;;;;0.05;;;;;;10;;;0;
5559;0-276-3-5559;Q318;Wildbad, Bad-Calmbach;MODES III N;16,320;01.06.1895;48.784843;8.576383;383.0;383;;;;;0.05;;;1;;;;;;0;
3925;0-276-3-3925;Q332;Pforzheim-Ispringen;MODES III S;16,320;06.04.1989;48.932916;8.697265;332.0;332;;;;2;0.05;2;;1;;;12;;;0;
731;0-276-3-731;Q333;Bruchsal-Heidelsheim;MODES III N;16,320;01.05.1932;49.112726;8.637225;130.0;130;;;;;0.05;;;1;;;;;;0;
20;0-276-3-20;Q334;Abtsgmünd-Untergröningen;MODES III N;16,320;01.12.1936;48.921939;9.912859;432.0;432;;;;;0.05;;;1;;;;;;0;
4349;0-276-3-4349;Q341;Sachsenheim;MODES III S;16,320;01.07.1944;48.95688;9.071052;251.0;251;;;;2;0.05;2;;1;;;;;;0;
6259;0-276-3-6259;Q351;Großerlach-Mannenweiler;MODES III S;16,320;19.06.2002;49.021043;9.603252;523.5;523.5;;;;2;0.05;2;;1.5;;;;;;0;
10510;0-276-3-10510;Q375;Winterbach/Remstal;MODES III W;16,320;01.01.1951;48.805907;9.504579;243.5;243.5;;;;;0.05;;;;;;12;;;0;
6262;0-276-3-6262;Q378;Schwäbisch Gmünd-Weiler;MODES III S;16,320;10.07.2002;48.769466;9.873745;412.0;412;;;;2;0.05;2;;1;;;;;;0;
1197;0-276-3-1197;Q382;Ellwangen-Rindelbach;MODES III S;16,320;01.04.1909;48.989494;10.131236;463.0;463;;;;2;0.05;2;;1;;;;;;0;
13698;0-276-3-13698;Q395;Lauchheim (Berghof);MODES III N;16,320;01.08.2007;48.876679;10.241347;504.0;504;;;;;0.05;;;1;;;;;;0;
4169;0-276-3-4169;Q404;Rheinau-Memprechtshofen;MODES III S;16,320;26.09.1957;48.670276;7.993861;130.5;130.5;;;;2;0.05;2;;1;;;;;;0;
2546;0-276-3-2546;Q408;Kehl-Odelshofen;MODES III N;16,320;01.09.1954;48.557579;7.879983;140.0;140;;;;;0.05;;;1;;;;;;0;
2349;0-276-3-2349;Q410;Hornisgrinde;MODES III W;16,320;09.09.1931;48.613637;8.203343;1138.1;1138.1;;;;;0.05;;;;;;10;;;0;
257;0-276-3-257;Q411;Baden-Baden-Geroldsau;MODES III S;16,320;22.11.1868;48.726985;8.245738;240.0;240;;;;2;0.05;2;;1;;;;;;0;
4710;0-276-3-4710;Q425;Simmersfeld;MODES III N;16,320;01.01.1877;48.619138;8.524708;718.0;718;;;;;0.05;;;1.5;;;;;;0;
5562;0-276-3-5562;Q437;Neubulach-Oberhaugstett;MODES III S;16,320;01.04.1995;48.65156;8.680111;570.5;570.5;;;;2;0.05;2;;1.5;;;;;;0;
4160;0-276-3-4160;Q440;Renningen-Ihinger Hof;MODES III S;16,320;22.01.1936;48.742509;8.923969;478.0;478;;;;2;0.05;2;;1;;;;;;0;
279;0-276-3-279;Q461;Baltmannsweiler-Hohengehren;MODES III N;16,320;01.02.1936;48.757357;9.451366;457.0;457;;;;;0.05;;;1;;;;;;0;
13716;0-276-3-13716;Q481;Blumberg-Randen;MODES III N;16,320;10.10.2007;47.818957;8.577367;816.0;816;;;;;0.05;;;1.5;;;;;;0;
301;0-276-3-301;Q482;Bartholomä;MODES III N;16,320;18.06.1957;48.758432;9.985462;658.5;658.5;;;;;0.05;;;1.5;;;;;;0;
7331;0-276-3-7331;Q485;Hermaringen-Allewind;MODES III S;16,320;01.06.2005;48.609888;10.267397;466.5;466.5;;;;2;0.05;2;;1;;;;;;0;
3440;0-276-3-3440;Q491;Nattheim-Fleinheim;MODES III N;16,320;01.04.1988;48.707084;10.299698;531.0;531;;;;;0.05;;;1.5;;;;;;0;
1089;0-276-3-1089;Q511;Durbach-Ebersweier;MODES III N;16,320;01.01.1950;48.501722;7.994298;196.5;196.5;;;;;0.05;;;1;;;;;;0;
1602;0-276-3-1602;Q518;Ohlsbach;MODES III S;16,320;01.12.1887;48.432972;7.993002;177.0;177;;;;2;0.05;2;;1;;;;;;0;
269;0-276-3-269;Q522;Baiersbronn-Mitteltal;MODES III N;16,320;28.08.1986;48.511594;8.317613;599.0;599;;;;;0.05;;;1.5;;;;;;0;
4294;0-276-3-4294;Q554;Rottenburg-Kiebingen;MODES III N;16,320;25.06.1979;48.470407;8.968701;360.0;360;;;;;0.05;;;1;;;;;;0;
3278;0-276-3-3278;Q561;Metzingen;MODES III S;16,320;20.06.1924;48.537661;9.273374;354.0;354;;;;2;0.05;2;;1;;;;;;0;
5511;0-276-3-5511;Q574;Westerheim;MODES III N;16,320;01.02.1923;48.520569;9.618713;825.0;825;;;;;0.05;;;1.5;;;;;;0;
2814;0-276-3-2814;Q579;Merklingen;MODES III S;16,320;01.12.1936;48.512173;9.764396;687.0;687;;;;2;0.05;2;;1.5;;;;;;0;
5664;0-276-3-5664;Q622;Wolfach;MODES III S;16,320;10.05.1936;48.295324;8.239068;296.0;296;;;;2;0.05;2;;1;;;;;;0;
1937;0-276-3-1937;Q642;Haigerloch-Weildorf;MODES III N;16,320;01.07.1881;48.37049;8.766593;524.5;524.5;;;;;0.05;;;1.5;;;;;;0;
2074;0-276-3-2074;Q651;Hechingen;MODES III S;16,320;01.10.1860;48.375242;8.980043;517.5;517.5;;;;2;0.05;2;;1.5;;;;;;0;
7138;0-276-3-7138;Q655;Burladingen-Hausen;MODES III N;16,320;15.04.2004;48.296213;9.070085;685.5;685.5;;;;;0.05;;;1.5;;;;;;0;
3402;0-276-3-3402;Q671;Münsingen-Apfelstetten;MODES III S;16,320;01.01.1875;48.385084;9.483739;754.5;754.5;;;;2;0.05;2;;1.5;;;10;;;0;
3418;0-276-3-3418;Q679;Ehingen-Kirchen;MODES III N;16,320;01.09.1874;48.275422;9.63545;594.0;594;;;;;0.05;;;1.5;;;;;;0;
1224;0-276-3-1224;Q702;Emmendingen-Mundingen;MODES III S;16,320;01.02.1936;48.137773;7.83505;200.5;200.5;;;;2;0.05;2;;1;;;;;;0;
5453;0-276-3-5453;Q703;Weisweil-Waldeckhof;MODES III N;16,320;20.05.1992;48.188008;7.697606;173.5;173.5;;;;;0.05;;;1;;;;;;0;
13667;0-276-6-13667;Q709;Freiburg-Mitte;MODES III S;15,320,731;01.11.2006;48.000646;7.845026;269.3;269.3;;;;;0.05;;;1;;;2;;2;0;
1214;0-276-3-1214;Q712;Elzach-Fisnacht;MODES III S;16,320;01.11.1987;48.201207;8.10884;430.5;430.5;;;;2;0.05;2;;1;;;;;;0;
2159;0-276-3-2159;Q713;Herrenberg;MODES III N;16,320;01.12.1887;48.591536;8.854123;434.0;434;;;;;0.05;;;1;;;;;;0;
2050;0-276-3-2050;Q715;Haslach im Kinzigtal;MODES III N;16,320;16.07.1936;48.276628;8.084099;218.0;218;;;;;0.05;;;1;;;;;;0;
4712;0-276-3-4712;Q716;Simonswald-Obersimonswald;MODES III N;16,320;01.12.1910;48.082096;8.091871;427.5;427.5;;;;;0.05;;;1;;;;;;0;
1290;0-276-3-1290;Q731;Eschbronn-Mariazell;MODES III N;16,320;01.01.1911;48.186764;8.467166;715.5;715.5;;;;;0.05;;;1.5;;;;;;0;
4300;0-276-3-4300;Q733;Rottweil;MODES III S;16,320;01.01.1888;48.181464;8.635552;589.0;589;;;;2;0.05;2;;1.5;;;;;;0;
5229;0-276-3-5229;Q738;Villingen-Schwenningen;MODES III S;16,320;01.12.1868;48.045325;8.460769;719.0;719;;;;2;0.05;2;;1.5;;;;;;0;
3519;0-276-3-3519;Q739;Neuhausen ob Eck-Unterschwandorf;MODES III N;16,320;01.12.1993;47.951903;8.993205;662.5;662.5;;;;;0.05;;;1.5;;;;;;0;
13965;0-276-3-13965;Q740;Balingen-Bronnhaupten;MODES III S;17,320;17.10.2008;48.263886;8.813443;619.0;619;;;;2;0.05;2;;1.5;;;12;;;0;
2850;0-276-3-2850;Q762;Langenenslingen-Ittenhausen;MODES III N;16,320;13.11.1936;48.199422;9.332656;777.5;777.5;;;;;0.05;;;1.5;;;;;;0;
3247;0-276-3-3247;Q763;Mengen-Ennetach;MODES III N;16,320;01.05.1890;48.055686;9.3185;558.5;558.5;;;;;0.05;;;1.5;;;;;;0;
4189;0-276-3-4189;Q771;Altheim, Kreis Biberach;MODES III S;16,320;10.10.1924;48.147903;9.459615;533.5;533.5;;;;2;0.05;2;;1.5;;;;;;0;
13715;0-276-3-13715;Q786;Biberach an der Riß-Bergerhausen;MODES III N;16,320;10.10.2007;48.100329;9.805753;604.0;604;;;;;0.05;;;1.5;;;;;;0;
4703;0-276-3-4703;Q788;Sigmaringen-Laiz;MODES III S;16,320;01.01.1886;48.071864;9.194326;580.5;580.5;;;;2;0.05;2;;1.5;;;;;;0;
931;0-276-3-931;Q790;Deggenhausertal-Azenweiler;MODES III N;16,320;01.08.1989;47.800675;9.41082;712.0;712;;;;;0.05;;;1.5;;;;;;0;
15478;0-276-3-15478;Q794;Dietenheim;MODES III N;16,320;19.11.2014;48.209466;10.065434;514.5;514.5;;;;;0.05;;;1.5;;;;;;0;
757;0-276-3-757;Q811;Buchenbach;MODES III S;16,320;01.10.1990;47.96248;7.998337;445.0;445;;;;2;0.05;2;;1;;;;;;0;
684;0-276-3-684;Q813;Breitnau;MODES III N;16,320;01.08.1884;47.938457;8.076086;999.5;999.5;;;;;0.05;;;2;;;;;;0;
1176;0-276-3-1176;Q822;Eisenbach;MODES III N;16,320;01.10.1910;47.963364;8.269301;976.0;976;;;;;0.05;;;1.5;;;;;;0;
2953;0-276-3-2953;Q823;Lenzkirch-Ruhbühl;MODES III S;16,17,320;01.08.1936;47.859705;8.230755;854.0;854;;;;2;0.05;2;;1.5;;;;;;0;
5688;0-276-3-5688;Q824;Dachsberg-Wolpadingen;MODES III S;16,310,320;08.11.1937;47.700359;8.105736;880.5;880.5;;;;2;0.05;2;;1.5;;;;;;0;
3927;0-276-3-3927;Q864;Pfullendorf;MODES III S;16,320;01.10.1956;47.934471;9.28693;629.5;629.5;;;;2;0.05;2;;1.5;;;;;;0;
11;0-276-3-11;Q870;Donaueschingen (Landeplatz);MODES III W;16,320;16.03.1967;47.973643;8.520464;680.0;680;;;;;0.05;;;;;;10;;;0;
4094;0-276-3-4094;Q879;Weingarten, Kr. Ravensburg;MODES III S;16,320;01.09.1892;47.806248;9.620579;440.5;440.5;;;;2;0.05;2;;1;;;12;;;0;
15810;0-276-3-15810;Q880;Aulendorf-Blönried;MODES III N;16,320;07.11.2016;47.926106;9.592647;566.5;566.5;;;;;0.05;;;1.5;;;;;;0;
5319;0-276-3-5319;Q885;Waldsee, Bad-Reute;MODES III W;16,320;01.08.1981;47.916658;9.707645;576.0;576;;;;;0.05;;;;;;10;;;0;
259;0-276-3-259;Q887;Müllheim;MODES III S;16,320;01.12.1869;47.806371;7.638692;275.0;275;;;;2;0.05;2;;1;;;;;;0;
5724;0-276-3-5724;Q891;Rot an der Rot-Buch;MODES III N;16,320;01.12.1988;47.958867;10.013852;690.0;690;;;;;0.05;;;1.5;;;;;;0;
7322;0-276-3-7322;Q902;Malsburg-Marzell;MODES III N;16,320;04.04.2005;47.766726;7.720509;716.0;716;;;;;0.05;;;1.5;;;;;;0;
2377;0-276-3-2377;Q903;Kandern-Gupf;MODES III W;16,320;01.01.1981;47.700092;7.58947;362.2;362.2;;;;;0.05;;;;;;10;;;0;
4175;0-276-3-4175;Q909;Rheinfelden;MODES III S;16,320;20.05.1937;47.558973;7.772149;282.5;282.5;;;;2;0.05;2;;1;;;;;;0;
5059;0-276-3-5059;Q911;Todtmoos;MODES III N;16,320;19.07.1884;47.727934;7.998838;780.5;780.5;;;;;0.05;;;1.5;;;;;;0;
1013;0-276-3-1013;Q913;Dogern;MODES III W;16,320;01.01.1980;47.602602;8.169661;309.4;309.4;;;;;0.05;;;;;;10;;;0;
498;0-276-3-498;Q922;Ühlingen-Birkendorf;MODES III N;16,320;01.04.1914;47.745237;8.31112;762.5;762.5;;;;;0.05;;;1.5;;;;;;0;
5412;0-276-3-5412;Q925;Weilheim-Bierbronnen;MODES III W;16,320;16.05.1991;47.680213;8.196437;771.0;771;;;;;0.05;;;;;;10;;;0;
5731;0-276-3-5731;Q926;Wutöschingen-Ofteringen;MODES III S;16,320;24.08.1954;47.678267;8.380132;394.5;394.5;;;;2;0.05;2;;1;;;;;;0;
6263;0-276-3-6263;Q942;Singen;MODES III S;16,320;29.07.2003;47.773799;8.821934;445.0;445;;;;2;0.05;2;;1;;;;;;0;
6099;0-276-3-6099;Q945;Gailingen;MODES III W;16,320;20.04.2000;47.702009;8.731762;449.0;449;;;;;0.05;;;;;;12;;;0;
1711;0-276-3-1711;Q946;Gottmadingen;MODES III N;16,320;01.06.1972;47.734403;8.793208;436.5;436.5;;;;;0.05;;;1;;;;;;0;
6107;0-276-3-6107;Q951;Sipplingen (SWN);MODES III W;16,320;14.04.1999;47.807556;9.103513;703.0;703;;;;;0.05;;;;;;16;;;0;
1490;0-276-3-1490;Q976;Friedrichshafen;MODES III W;15,16,320;01.09.1826;47.645363;9.479522;394.0;394;;;;;0.05;;;;;;10;;;0;
6258;0-276-3-6258;Q978;Friedrichshafen-Unterraderach;MODES III S;16,320;10.05.2000;47.684486;9.440903;461.0;461;;;;2;0.05;2;;1;;;;;;0;
7382;0-276-3-7382;Q999;Wangen/Allgäu-Schwaderberg;MODES III N;16,320;01.02.2006;47.70958;9.865965;666.0;666;;;;;0.05;;;1.5;;;;;;0;
19247;;Y001;Reit im Winkl/Oberbayern;MODES III W;16,320;17.09.2020;47.673532;12.466558;696.5;696.5;;;;;0.05;;;;;;10;;;0;
19299;0-276-3-19299;Y003;Speichersdorf;MODES III N;16,320;02.03.2021;49.871305;11.788329;462.5;462.5;;;;;0.05;;;1;;;;;;0;
860;0-276-3-860;Y004;Algermissen-Groß Lobke;MODES III S;16,320;01.07.1908;52.273145;10.016299;79.5;79.5;;;;2;0.05;2;;1;;;;;;0;
19711;0-276-6-19711;Y005;Regensburg-Mitte;MODES III S;16,320,731;13.03.2023;49.015661;12.10766;333.25;333.25;;;;;0.05;;;1;;;2;;2;0;
19856;0-276-3-19856;Y007;Schönau am Königssee;MODES III S;16,320;26.10.2023;47.613376;12.981948;625.0;625;;;;2;0.05;2;;1.5;;;10;;;0;
20098;0-276-3-20098;Y010;Seebach (Nationalpark Schwarzwald);MODES III S;16,320;27.02.2025;48.565056;8.22838;1019.0;1019;;;;2;0.05;2;;2;;;;;;0;
20234;0-276-3-20234;Y012;Adlkofen-Günzkofen;MODES III S;16,320;08.12.2025;48.52417;12.270354;509.5;509.5;;;;;0.05;;;;;;;;;0;
